artist_name,track_name,release_date,genre,value
The Winans,Count It All Joy,1995,gospel,"It's hard to understand sometimes Is there a master plan How do I make sense of everything I'm going through But maybe it's not ours to know So we have to learn to let things go And simply try to make the most Of every day and have the faith That somehow we will find our way So count it all joy, all that you're going through Even when you're feeling down Count it all joy, each moment's a gift to you So turn it all around And even in the darkest night If you look hard enough There's a trace of sunlight waiting there Yes waiting there for you Been searching everywhere to find That rainbow in the air Whenever I came close it just seemed to disappear I had to change my point of view Start looking at myself I can't believe I never knew Everything that I need Was right here yes inside of me So count it all joy, all that you're going through Even when you're feeling down Count it all joy, each moment's a gift to you So turn it all around And even in the darkest night If you look hard enough There's a trace of sunlight waiting there Yes waiting there for you I don't have to be afraid From today I have the faith That somehow I will find my way Count it all joy, all that I'm going through Even when I'm feeling down Count it all joy, this moment's a gift to you So turn it all around And even in the darkest night If I look straight ahead There's a trace of sunlight waiting there Yes waiting there for me and you"
The Clark Sisters,Expect Your Miracle,1980,gospel,"I'm looking for a miracle I expect the impossible I feel the intangible And I see the invisible I'm looking for a miracle I expect the impossible And I feel the intangible And I see the invisible (because the sky)  The sky is the limit to what I can have (oh yeah, the sky) The sky is the limit to what I can have (oh yes it is) The sky is the limit to what I can have (oh yeah) Just believe and receive it, God will perform today, ay, ay Just believe and receive it, God will perform today  I'm looking for a miracle I expect the impossible And I feel the intangible I see the invisible I'm looking for a miracle I expect the impossible I feel the intangible I see the invisible (oh, the sky)  The sky is the limit to what I can have (oh the sky) The sky is the limit to what I can have (oh yes it is, oh yeah the sky) The sky is the limit to what I can have Just believe and receive it, God will perform today, ay, ay Just believe and receive it, God will perform today  I expect a miracle everyday God will make a way out of no way I expect a miracle everyday God will make a way out of no way I expect a miracle everyday God will make a way out of no way I expect a miracle everyday God will make a way out of no way I expect a miracle everyday God will make a way out of no way I expect a miracle everyday God will make a way out of no way Just believe and receive it, God will perform today, ay, ay Just believe and receive it, God will perform today I expect a miracle everyday God will make a way out of no way I expect a miracle everyday God will make a way out of no way I expect a miracle everyday God will make a way out of no way I expect a miracle everyday God will make a way out of no way I expect a miracle everyday God will make a way out of no way"
The Williams Brothers,Still Here,1999,gospel,"I like that, yo Listen  Heartaches I've had my shares of hearaches But I'm still here Trouble I've seen my share of troubles, (Yeah, yeah, yeah) But I'm still here Bruises I've taken my lumps and bruises, but I'm still here Loneliness I've had my share of loneliness But I'm still here Listen now  Through it all I've made it through another day's journey God kept me here I've made it through Another day's journey God kept me here (Can anybody relate to that tonight I've made it) Made it through Another day's journey God kept me here (I know somebody can relate to what I'm gonna say now)  Lied on Many times I've been lied on But I'm still here Burdens, I had to bare so many burdens, but I'm still here Dark days I've had my share of dark days But I'm still here, yes I am Disappointments I've had so many dissappointments But I'm still here  Through it all I've made it through another day's journey God kept me here I've made it through Another day's journey God kept me here (I don't know how you feel about it tonight But I thank god I'm still here) I've made it, I made it, I made it (Another day's journey) Oh God kept me here (Let me tell you what it was, listen)  It's by the grace of God, that I'm still here today He was always there, no matter what came my way I felt the presence of him, in my time of need Standing right there, just to sill my faith, oh  I've made it through Another day's journey (One more day) God kept me here (God kept this arms around me He has a believe on us) I've made it, I made it, I made it, made it, made it, yeah Oh God kept me here (I just want y'all to know this tonight)  I've made it (I've made it) I'm still here (I'm still here) And a lot of folks say that I wouldn't be here tonight, but I made it (I made it) By the grace of God, y'all (Yes,I made it) I'm still here (I'm still here) I have to lay awake in the midnight hour, sometimes tossing & turning (I made it) All night long (Yes, I mad it) Have anyone had to lay awake all night long sometimes (I'm still here) Tears in your eyes wandering what the next day was gonna bring (I made it) God has kept his arms around you, yes he did (Yes, I made it) You made through the trials (I'm still here) Come on let me see those hands in the air I made it, I made it (I made it) I made it, I made it (Yes,I made it) I made it, I made it (I'm still here) Through it all (Through it all...I'm still here)"
The Canton Spirituals,Fix It Jesus,1993,gospel,"Let me tell you something Come on put your hands like this On my way home (oh on my way home) On my way home yeah (oh on my way home) On my way home (oh on my way home) Come Lord (fix it Jesus) please Lord yeah (fix it like you said you would) Listen I have to cry sometimes (oh on my way home), how many of y'all have to cry I have to cry sometimes (oh on my way home) Sometime singing with tears all in my eyes (oh on my way home) Well I'm waiting on you (fix it Jesus) Please Lord, I got something else I wanna, listen (fix it like you said you would) Friends get few sometimes (oh on my way home) Some know what I'm talking about Friends get few sometimes (oh on my way home) My friends get few sometimes (oh on my way home) Well I'm counting on you (fix it Jesus) Please Lord, do that for me, listen one more thing (fix it like you said you would) I get mistreated sometimes (oh on my way home), yes I do I get mistreated sometimes (oh on my way home) I get mistreated sometimes (oh on my way home), yes I do But I'm counting on you (fix it Jesus) Please Lord, you know what I wanna do (fix it like you said you would) Fix it Jesus (fix it Jesus) Fix it Jesus (fix it Jesus) Fix it Jesus (fix it Jesus) Y'all don't hear me (fix it Jesus) Fix it Jesus (fix it Jesus) Fix my heart (fix it Jesus) Fix my heart (fix it Jesus) Fix my mind (fix it Jesus) Do it my Lord right know (fix it Jesus) I know you're able (fix it Jesus) You got all the power (fix it Jesus) In the palm of your hand (fix it Jesus) Lord gonna fix it (fix it Jesus) Let me ask you something here (fix it Jesus) Anybody need fixin' (fix it Jesus) Anybody need fixin' (fix it Jesus) Somebody need fixin' (fix it Jesus) Tell ya what I want you to do (fix it Jesus) Go to the hospital (fix it Jesus) Somebody needs you (fix it Jesus) Somebody laying there (fix it Jesus) Wrecking in pain, hey (fix it Jesus) Wanting for you Lord (fix it Jesus) And make it alright (fix it Jesus) Anybody need fixin' (fix it Jesus) Anybody need fixin' (fix it Jesus) If you need fixin' (fix it Jesus) Everybody needs to (fix it Jesus) Get down on your knees (fix it Jesus) Said fix it Jesus (fix it Jesus) Won't God fix it (fix it Jesus) Can I get ya with me (fix it Jesus) Can I get ya with me (fix it Jesus) Somebody know God'll fix it tonight (fix it Jesus) Anybody been sick (fix it Jesus) Let God fix him (fix it Jesus) Anybody been at home yeah (fix it Jesus) Then God fix him (fix it Jesus) What I'm talking about right now (fix it Jesus) Anybody need fixin' (fix it Jesus) If you need fixin' (fix it Jesus) Let me hear you clap your hands (fix it Jesus) If you need fixin' (fix it Jesus) Let me hear you clap your hands (fix it Jesus) If you need fixin' (fix it Jesus) Let's make a song for Lord (fix it Jesus) Let's make a joy for Lord (fix it Jesus) (Fix it Jesus) (Fix it Jesus) Ain't God alright tonight (fix it Jesus) Won't God fix it (fix it Jesus) Won't God fix it (fix it Jesus) If you never have a say no more (fix it Jesus) I just want you to remember (fix it Jesus) Whatever your problem is (fix it Jesus) My God can fix (fix it Jesus) My my my my my my my my my God can fix it (fix it Jesus) Oh Lord fix it (fix it Jesus)"
The Mighty Clouds of Joy,Jesus Will Turn It Around,2007,gospel,"One thing that I know, if you're ever in trouble Jesus will turn it around If you're looking for some help, and you need it on the double. Jesus will turn it around If you're sick in your body, seeking that final cure Jesus will turn it around Whenever you need some strength, to help you endure Jesus will turn it around  Chorus: Whatever it is, whatever it is, Jesus will turn it around  Perplexed in your mind and no solution you can find Jesus will turn it around All your bills are due and it seems you're losing time Jesus will turn it around When the clouds fill your skies and the rain begins to fall Jesus will turn it around When they turn their back on you and you have no one to call Jesus will turn it around  Whatever it is, whatever it is Whatever it is, whatever it is"
The Mississippi Mass Choir,Your Grace and Mercy,1993,gospel,"Your grace and mercy brought me through I'm living this moment because of You I want to thank You and praise You too Your grace and mercy brought me through Thank You for saving a sinner like me To tell the world salvation is free There were times when I just didn't do right But You watched over me all day and night Your grace and mercy brought me through I'm living this moment because of You I want to thank You and praise You too Your grace and mercy brought me through Justice demanded that I should die But grace and mercy said Oh no, oh no, oh no We've already paid the price I once was blind But thank God I can see It was because grace and mercy Came along and rescued me Your grace and mercy brought me through I'm living this moment because of You I want to thank You and praise You too Your grace and mercy, your grace and mercy Your grace and mercy brought me through"
Pastor John P. Kee,Standing in the Need of Prayer,1991,gospel,"Listen It's me! It's me oh, Lord, I'm standing in the need I'm standin' in the need of prayer Oh, hmm It is me! It's me oh, Lord I am standing in the need of prayer Not on my mother (not my mother) Not my father (father) Not my sister (sister) Nor my brother (nor brother) But it is me, me, me, me, oh Jesus It is me oh, Lord Nobody, nobody but me I am standing in the need of prayer Oh, Lord Listen Not my Aunt Bessie no, no, no, no! Not my friend nor my pal But it's me, me, me, me I'm standing in the need of prayer Yeah, I'm sorry Ooh Not my sister Jean, mmh oh-oh, oh, yes listen Not my brother Al But its me oh, Lord I'm standing in the need of you Lord, prayer Not my mother (not my mother) hallelujah! Not my father (father) Not my sister (sister) Nor my brother (nor brother) ey hey It's me me It's me oh, Lord I got a breakthrough before, yes I have This is John calling on you once more I'm standin' in the need of prayer Yes! Listen Not too long ago, I returned to Charlotte from Detroit, Michigan That defines standing in the airport A young lady tears rolling down her face She said to me, we need to rush to the hospital But that's a choir member, whose baby is lying in the point of death And, we rushed to memorial hospital That's to the mother and father tears in their eyes The mother told me, The doctor said he had done all he could do The baby had a rare disease She had second and third degree burns on the inside and outside of her body mmh Because of the burns the baby's mouth begins to seal The doctor said, The results are confusing, and all we can do is wait I want you to know while they were waiting, I begin to pray Father, in the name of Jesus, we need you, come in the nook When the doctor said, No, Jesus can still say, Yes! The doctor told the mother, Call the family in He was preparing in for the worst I told the mother to call the family in So we can praise God in advance for what He's getting ready to do How many know, God can take total disaster and turn it in to total victory? He healed the baby He supplied my need, yes He did (He supplied my need) He healed the baby, He healed the baby All you got to do, is trust Him, lean on Him Depend on Him, hey (He supplied my need) It's me oh, Lord It is me It's me oh, Lord"
Beverly Crawford,He's Done Enough,2007,gospel,"If the Lord never does anything else for me He's done enough If the Lord never does anything else for me He's done enough He's blessed me once And he blessed me twice The Lord keeps on blessing me everyday of my life Ohh if the Lord (if the Lord- doesn't do anything else for me...he's-- done enough--) Ohh the Lord has been good to me...and the Lord The Lord has made so many ways for me oh- The Lord-- he's opened up so many doors oh- Brand new mercies I see over and over and over again-- He blessed me once and he blessed me twice Ooo the Lord keeps on blessing me everyday of my life Ohhh if the Lord (if the Lord- doesn't do anything else for me... he's-- done enough--) He's done enough (Choir repeats several times and lead ad libs) OH YA, UMM, I’M TALKING ABOUT JESUS I'M TALKING BOUT MARY'S BABY, OOH, MEEK AND HUMBLE LAMB OH, MY LORD, YOUR SAVIOR, MY MASTER, YOUR REDEEMER, EVERYTHING WE NEED I'M TALKING BOUT HIM BECAUSE HE'S DONE SO MUCH FOR US, WE CANNOT TELL IT ALL HEEEEY, OH MY GOD IF HE DOESN'T DO ANYTHING ELSE I KNOW RIGHT NOW HE'S ALREADY DONE ENOUGH FOR ME TO PRAISE HIM, HE'S ALREADY DONE ENOUGH FOR ME TO GIVE HIM GLORY , HE'S ALREADY DONE ENOUGH FOR ME TO SAY THANK YOU, HEEEEY Thank ya (choir repeats several time and Lead ad libs) THANK YOU JESUS, THANK YOU JESUS, I GOTTA SAY THANK YA, I GOTTA SAY THANK YA, YOU'RE AN AWESOME GOD, YOU'RE A WONDERFUL GOD, THANK YOU LORD, YEAH, THANK YOU LORD, THANK YA (10X), YEAH (7X) He's done enough (choir repeats several times again while lead ad libs) OH I CAN'T HELP MYSELF, BECAUSE HE'S BEEN SO WONDERFUL, LORD YOU, YOU'VE DONE SO MUCH FOR ME, THAT I CANNOT TELL IT ALL, I CAN'T TELL IT ALL. IT'LL TAKE ME ALL YEAR, IT'LL TAKE ME ALL WEEK, IT'LL TAKE ME FOR THE REST OF MY LIFE TO TELL FOLKS HOW GOOD YOU'VE BEEN TO US, HOW YOU MADE A WAY OUT OF NO WAY, TURNED OUR DESERT INTO DAY, THEN I GOTTA Thank ya ( same as above) TELL YOU, I GOTTA TELL YOU (3X), THANK YA, THANK YA FOR BEING GOOD, THANK YOU FOR BEING AN AWESOME GOD, THANK YOU (REPEATED), OOOOH  If the Lord- doesn't do anything else for me he's--- done-- enough"
Dottie Peoples,On Time God,1999,gospel,"He's an on time God, yes He is. Oh, oh, oh ! on time God, yes He is. Job said, He may not come when you want Him, but He'll be there right on time. I tell yah, He's an on time God, yes He is Let's get some witnesses in here tonight. Listen ! You can ask the children of Israel trapped at the Red Sea , by that mean ole' pharaoh And his army They had water all around them and pharaoh on their track-- you know what !-- from out of nowhere God stepped in and put a highway just like that. let me tell yah He's an on time God, yes He is. Oh, oh, oh! on time God, yes He is. Oh Job said, He may not come when you want Him but He'll be there right on time. I tell yah, He's an on time God, yes He is Let's get one more witness Ok ! You can ask the 5,000 hungry souls He fed on the banks of the river with 2 fishes, 5 loaves of bread. What a miracle He performed for the multitude, oh what He did way back then, He'll do today for me and you Let me tell yah He's an on time God, yes he is, oh, oh, oh, on time God yes is, Job said, He may not come when you want Him but He'll be there right on time. I tell yah He's an on time God, yes He is Do yah know what talking about tonight ? In the Bible you got a lot of witnesses for being on time if we called on Daniel tonight in the loins den; I believe he'd say something like this, He's on time  He's on time, oh yes He's on time ( chorus ) Let's call on the Hebrew boys they'll tell you He's on time He's on time, oh yes, He's on time  On time, on time, yes He's on time. ( chorus ) He's on time God, yes He is. Oh, oh, oh, on time God, yes He is. Job said, He may not come when you want him but He'll there right on time. I tell yah, He's on time God. He's an... On time God Will you be a witness? He's an on time God He's on time God  Yes He is"
Helen Baylor,The Sea of Forgetfulness,1993,gospel,Helen Baylor Miscellaneous Sea of Forgetfulness I stand before you guilty and unworthy How can I be forgiven and holy And I know I break your heart But you promised I could start all over and all the things I've done you've placed them each and every one Into the sea of forgetfulness You've placed all of my sins For I'm the one who keeps reminding you Over and over again Into the sea of forgetfulness As far as the east from the west Seventy times seven You've forgiven me And you keep cleansing me And placing my sins into the sea of forgetfulness You welcome me with open arms of mercy In spite of all I've done You still keep loving me And I only need to ask and you erase all my past forever My debts have all been paid and they've all been washed away... Its you're unfailing love that covers me and all my mulititude of sins Its your steadfast love that keeps reminding me that I'm forgiven Placing my sins into the sea of forgetfulness
12Mé,Funkadelic again,2011,gospel,"J'crois qu'ça m'a pris, j'avais 4 ou 5 piges  L'inconscience de ce monde, ses vices et ses vertiges J'étais tout petit mais j'rêvais déjà de prestige Je m'en rends compte les soirs lorsque mon passé s'fige Positiver pour attiser les âmes ou éviter les XXX Faire des zigs et des zags, j'ai d'la zik et des sacs à déballer J'ai maîtrisé les flammes et déguiser mes drames Laisser glisser les armes mais j'ai dit que j'ferai ça sans m'étaler Mais j'ai dit que j'ferai ça sans m'étaler  I remember those days, XXX XXX so crazy My memory just got reactivated Remember the time when I was younger XXX like XXX, I'm saying Back in those days XXX But it was cool XXX XXX I was hoping to make money XXX  You know XXX really moving Damn right, that's what I call moving,  hell yeah ! XXX That's why I act a fool"
Golpes Bajos,No Mires A Los Ojos De La Gente,1983,gospel,"No mires a los ojos de la gente Me dan miedo, siempre mienten No salgas a la calle cuando hay gente ¿y si no vuelves?, ¿y si te pierdes? ¿y si te pierdes? Escóndete en el cuarto de los huéspedes Solas a oscuras, no pueden verte Seguro que en la calle ahora habrá gente Alguien te busca, alguien lo siente Alguien lo siente Quédate a mi lado No te marches más No mires a los ojos de la gente Me dan miedo, siempre mienten No salgas a la calle cuando hay gente ¿y si no vuelves?, ¿y si te pierdes? Escóndete en el cuarto de los huéspedes Solas a oscuras, no pueden verte Seguro que en la calle ahora habrá gente Alguien te busca, alguien lo siente Alguien lo siente"
DJ Ray Laís,É Só Catucadão,2020,gospel,"Tô vindo da Sul pra curtir o baile da serra Eu e a Ray Laís, os cara diz: Mas quem me dera E só pra nós te dar a xereca, pra nós te dar a xereca Pra nós te dar a xereca no baile da favela E no morro das pedras só famoso mete forte Só botar pra fora, quem sabe a gente goste  É só catucadão, foda com ladrão É só catucadão, nós só transa com ladrão É só catucadão, foda com ladrão É só catucadão, nós só transa... Ó É só catucadão, foda com ladrão É só catucadão, nós só transa com ladrão É só catucadão, foda com ladrão É só catucadão, nós só transa... Ó É só catucadão, foda com ladrão É só catucadão, nós só transa com ladrão É só catucadão, foda com ladrão É só catucadão, nós só transa... Ó É só catucadão, foda com ladrão É só catucadão, nós só transa com ladrão É só catucadão..."
Genius Deutsche Übersetzungen,J Balvin & Bad Bunny - LA CANCIÓN (Deutsche Übersetzung),2019,gospel,"Yeh, yeh, yeh  Ich dachte, ich hätte dich schon vergessen, heh Aber sie spielten das Lied, heh, heh, heh Das wir sehr betrunken sangen Dass wir sehr betrunken tanzten Wir küssten uns sehr betrunken Ich dachte, ich hätte dich schon vergessen, heh Aber sie spielten das Lied, heh, heh, heh Das wir sehr betrunken gesungen haben Dass wir sehr betrunken tanzten Wir küssten uns sehr betrunken Ich dachte, ich hätte dich schon vergessen  Gerade als ich glaubte Dass ich dich mit zwei oder zehn Schlägen vergessen würde (Yeh) Atmete ich ein und verließ die Straße Und wie ein Narr, wusste ich nicht, was ich tat Ich bin nie darüber hinweggekommen (Nein), ich bin nie über dich hinweggekommen (Nein) Ich lernte sogar alle Balladen auf Englisch (Yeh) Ich nahm einen Atemzug und zählte bis drei (Eins, zwei, drei) Du bist die dunkle Fantasie von Kanye West, Baby, hey Vor langer Zeit stellte sich heraus, dass das, was billig war, teuer war (Yih) Jetzt twittere ich einfach, schieße verrückte Kugeln (Yih) Wie können wir die Zeiten vergessen, als wir Sex im Auto hatten? Wo gehe ich alleine hin?"
Ceza,Bu Bizim Yolumuz,2008,gospel,"Killa sakin gelir, Killa sessiz Ağzından çıkanı kulağın duysun, susun Düşmana kuyu kazacaktın Götünde patladı birden pusun Çok uzun olur kışlar acı Sesin de çıkmaz kazıt lan saçı Daracık sokakta dürbün Yollar açık olur görürsün sen de bir gün Killa çekiç bilek hep gözü açık uyur Gangster ateşten melek Killa'nın gözleri karadır, Killa belalıdır Kurşun geçirmez yelek Görülecek, yapılacak işler Verdiğim, tuttuğum birtakım sözler var Killa yapacağım dedi mi yapar Bak sen hiç kafanı bozup canını sıkma yar Yollar uzun olur bir de çile çok Engeller çok, aşarız eşsiz Sen uykudayken senin için yıldızlara gidip geliriz, sessiz sessiz Korkana bir bardak su Gerçek 36 tayfası bu Harbi 36 mafya  crew Yeah this game is true Şifreyi tanı ve de şifreyi bil Şifreyi ara, bul, tara, bul, çöz Şifrede göz, satmadan öz Delikanlı dedin mi tek bir söz Açılır yara, merhemi para Gidilecek adres boldur ara Bulutlar kara, gündüzleri uyku pis Hadi dışarı çıkalım çöktü sis"
Animus,Wenn wir reden,2021,gospel,"Ich wollte Frieden, aber fand mich ganz alleine im Krieg Manche müssen sterben für ein kleines Zeichen von Peace Vielleicht merkt man erst am Ende, dass man jemanden liebt Wenn man merkt, dass man den Menschen viel zu wenig verdient Wollte schreiben, nur damit ich aus der Trauer entkomm' Aber fand die Trauer wieder in den tausenden Songs Das Mikrophon ist wie ein Beichtstuhl für Wörter aus Hass Damit ich beichten kann, bevor ich diesen Körper verlass' Wenn die Seele eines Tages diese Erde verlässt Weiß es, ich hab' ihre Spur in meine Verse gesteckt Nicht der stärkste im Rap oder der stärkste der Welt Viele war'n ungerecht doch ich war fair zu mir selbst Auch wenn jeder meiner Träume mal zu Scherben zerfällt Hab' ich mich all meinen Hindernissen gerne gestellt Bete, dass ich es hier rausschaffe, aus diesen Krisen Und wenn nicht dann hoff' ich, du bist trotzdem mit mir zufrieden"
Kid Abelha,Os Outros,1985,gospel,"Já conheci muita gente, gostei de alguns garotos Mas depois de você, os outros são os outros Ninguém pode acreditar na gente separado Eu tenho mil amigos, mas você foi o meu melhor namorado  Procuro evitar comparações Entre flores e declarações Eu tento te esquecer A minha vida continua Mas é certo que eu seria sempre sua Quem pode me entender?  Depois de você, os outros são os outros e só  São tantas noites em restaurantes, amores sem ciúme Eu sei bem mais do que antes sobre mãos, bocas e perfumes Eu não consigo achar normal meninas do seu lado Eu sei que não merecem mais que um cinema com meu melhor namorado  Procuro evitar comparações Entre flores e declarações Eu tento te esquecer A minha vida continua Mas é certo que eu seria sempre sua Quem pode me entender?"
Delgao,Estrellas invisibles,2016,gospel,"Vuelve a caerse de cara, vuelve la cara cansada Yo sé que ella se tiene guardada una palabra Me pega el mal, sus uñas están afiladas Tiene el cabo de la cuerda y no duda en cortarla Me, me pega el mal y me hace malo Me quedo con la cara de me matas o me mato Nunca te escapas a mi olfato Si te has portado, si tiro dados, hoy ato cabos, si me ha tocado Si me has tocado una parte sensible Si apagas los fusibles y me saltas los fusibles No te flipes, tú y yo no formamos un eclipse Somos una más de las estrellas invisibles Todo esto, ¿para qué, bombón? Si todo fue por el calentón Tus ganas de verme el interior, yo de morderte el sujetador Mi amor, yo, párate, ¿para qué? Vente Desde mi tercero veo solo la gente Golpe de ginebra, licor, aguardiente Lo quiero lento, te veo impaciente Cielo, quiero comértelo hasta que nuble tu visión Quiero darte todo a cambio de tu caramelo Aunque yo no seré estrella Y tú no serás modelo, yo fui tu modelo a seguir Y tú la única estrella en mi cielo ¿Ves? Yo siempre vuelo y caigo Y, ¿cómo no prenderle fuego a to'? Mi vida, siempre vuelvo, siempre, siempre vuelvo y trago No todo es blanco y negro, recuerdo que había color Que el fuego calentaba y nada, al final me quemó Como todos me ven callado se piensan que juegan conmigo Sé de sobra que el camarero se hace pasar por mi amigo Es lo mismo que un camello, socialmente permitido Se ha nublado y me he doblado, y he acabado aquí metido Tengo adicciones muy cabronas Pero ninguna es como ver tus ojos poniéndose húmedos ¿A dónde me llevas? Me llena escuchar tu dolor Ten cuida'o, reina, el dinero solo son números Algún día, la droga va a dejar de ser tu follamiga Mirarás al cielo buscando una estrella invisible Cuando vivas senta'o en un sillón tragando medicinas Sabré que dejar de buscarnos era imposible Sé que querías guiarme estando perdida Que nos acariciábamos con lanzas encendidas Que lo apostamos todo y ahora debemos el triple"
Dyllan Folay,LA IRA REPRIMIDA,2021,gospel,"Me importa una mierda lo que tienen que decir Lo único que quiero es que me dejen decidir Soy lo que yo quiero y lo que quiero es resistir Soy lo que yo quiero y lo que quiero es liberarme  Ya no quiero pensar en lo que puede pasarme Ya no tengo miedo, ya no van a intimidarme Cada vez que lloro mi espíritu se hace grande Y ya no tengo miedo, ya no van a intimidarme Todo el tiempo estoy pensando en lo que está pasando Trato de hacer algo para intentar mejorarlo A veces es fácil, a veces es muy amargo Aunque no lo logre no dejaré de intentarlo Ven y mira esta mierda en serio me tiene harto No sé cuantas veces voy a tener que gritarlo Este lugar está más roto que mis zapatos Aunque esa pantalla diga que tiene otros datos  Me importa una mierda lo que tienen que decir Lo único que quiero es que me dejen decidir Soy lo que yo quiero y lo que quiero es resistir Soy lo que yo quiero y lo que quiero es liberarme"
Lanimal,Tu veux savoir,2010,gospel,"XXX Mario Prod, L'Animal, Nekfeu 14ème, 15ème, on est là ou quoi ? Écoute  Tu veux savoir où j'trouve l'inspi, fais un tour sur la 13 vers Plaisance La sonnerie de l'ambulance se fait entendre quand j'crame la piste de danse Pas d'perte de temps, tu veux savoir alors ouvre tes oreilles Le monde court à sa perte, elle pue l'essence l'aire de la ville lumière Les mecs qui dorment sur les trottoirs sont tout sauf des modèles Ma démo pète, chercheur d'inspi en bas d'la Tour Eiffel Tu veux savoir pourquoi la une parle de drogue et d'violence ? Parceque quand t'as  3 ans d'ballons   et bin c'est top détente Dès l'top départ, j'ai mis une mine  pour que Mousseau mordille Tout par en vrille, de 13 à 110 piges, tout l'monde  en quille En quête de flouze,  l'argent fait pas l'bonheur , ça, c'est mignon J'échange ma place contre un mec triste qui possède 10 millions Aller, arrête ! Tu veux savoir pourquoi  c'est Bâtard-Land ? Ça les arrange, on serait ensemble ce serait mise à l'amende Et rimes amères et, bizarrement, j'ai les yeux en amande La bombe j’amorce, tu veux savoir ? J'serai là jusqu'à la mort Bienvenue à Paris, Tour Eiffel, Sacré Cœur, vente de drogue Les mecs se font péter bêtement par les forces de l'ordre Mais d'la à dire qu'on est libre quand la BAC tournent vite Évite les flics, les bitchs, les filles et les fils de... Le Rap, ça m'a pris comme une envie  d'zip J'envisage ma réussite et j'te brise le coccyx Alors comme ça tu prends des baffes quand tu constates Que j'suis trop al et qu'ton idole était trop falsh J'me marre au mic, ne dis pas  goûte  ta part Y'a des crevards qui ont des sapes dans leur slibard Alors sisi la famille mais, bon, c'est la famine Paraît que c'est la faillite quand tu demandes un pe-clo à la voisine Alors Voici fait du zeille-o sur les bourrelets des stars Appuie sur start il est trop tard quand les poulets débarquent J'fais qu'empiler mles phases, j'vais laisser les faux à la traîne J'garde la tête sur les épaules et j'te donne du Rap à la pelle"
Di-Meh,Kangol Jetski,2018,gospel,"Prépare tes affaires, voyage en Jet Quatre-cinq heures plus tard, elle fait la folle sur l'jetski Dans la ress' elle s'ambiance, elle prend deux-trois verres Regard de travers, j'sais plus comment faire Elle en fait qu'à sa tête Shake, shake, shake, shake, shake, shake J'sais qu'c'est ma meuf mais j'ai de la money pour qu'elle shake Shake, shake, shake, shake, shake, shake J'sais qu'c'est ma meuf mais j'ai de la money pour qu'elle shake  Loin d'la coke au tieks, huh, près des cocotiers J'm'éloigne du mauvais œil, il veut m'provoquer Dis pas fais ça, fais ça ou j'te flanque mon pied dans l'derrière J'suis au début d'ma carrière, faites-moi voir du pays, oh merde Ma vie, un putain de movie, j'veux ta copine, elle est groovy J'la veux rentrer dans limousine, elle veut v'nir voir le jacuzzi J'réfléchis comme un boss, au lieu d'partir en vacances Si j'pull-up au Maroc, j'vais revenir comme un prince"
Jack Volpe,Roméo et Juliette (T.R.I.P episode 2),2014,gospel,"Elle est belle, élégante Une princesse au visage d’ange Simple et délicate, caressée par l’innocence 15 ans Tellement mignonne, pourtant elle n’en est pas consciente Elle trouve sa poitrine petite, ses fesses immenses Elle se fait des trips, elle pense qu’il faut qu’elle change Elle voudrait s’sentir unique mais elle se sent juste différente Elle se déteste, elle noie dans les complexes Ses copines ne parlent que de sexe Et elle stresse parce qu’elle est encore vierge En secret, chaque soir, elle rêve du prince charmant Même si elle sait qu’ce genre d’histoire n’arrive que rarement Et avec le temps elle s’installe le doute alors elle prie que Dieu l’écoute Mais les jours passent, le chagrin grandit Et tous les garçons qu’elle aime plaisent aussi à sa meilleure amie Amie d’enfance, amie de cœur, amie pour toujours... Ouais, le genre d’amie qui te trahit pour une histoire d’amour... Love, on en parle comme d’une maladie Qu’on a souvent lorsqu’on est petit mais dont on guérit quand on vieillit Et si à 15 ans l’amour est fictif Pourquoi chante-t-elle dans la langue de Shakespear un refrain qui fait: Let me know when the world is a better place Maybe then I’ll come back Now I’m going to outer space Looking for an another place to crash"
Mahalia Jackson,How I Got Over,1976,gospel,"I got over (How I got over) Well, how I got over (How I got over) Well, my soul look back and wonder Don't know how I got over (How I got over) How I got over (How I got over) My soul look back and wonder Well, just soon as I see king Jesus The man that died for me Well, the man who bled and suffered (Oh, yes) You know he hung on Calvary (Oh, yes) I'm gon' thank him for how he brought me Well, I'm gon' thank him for how he taught me Oh, thank him for how he kept me I'm gon' thank him 'cause he never left me I'm gonna thank him for heart felt religion I'm gonna thank him for a vision I'm gonna sing hallelujah Oh, shout all my trouble over I'm gon' thank him (Thank him for) All he's done for me"
Thomas A. Dorsey,"Precious Lord, Take My Hand",1989,gospel,"Precious Lord, take my hand Lead me on, let me stand I'm tired, I'm weak, I'm lone Through the storm, through the night Lead me on to the light Take my hand precious Lord, lead me home When my way grows drear precious Lord linger near When my light is almost gone Hear my cry, hear my call Hold my hand lest I fall Take my hand precious Lord, lead me home When the darkness appears and the night draws near And the day is past and gone At the river I stand Guide my feet, hold my hand Take my hand precious Lord, lead me home Precious Lord, take my hand Lead me on, let me stand I'm tired, I'm weak, I'm lone Through the storm, through the night Lead me on to the light Take my  hand precious Lord, lead me home Take my hand precious Lord, lead me home"
